Comment,Label
chúc em học tiếng nhật dễ và hiệu quả nha,2.0
thầy cảm ơn em nhiều,2.0
thầy trà có 1 video ngắn về cách viết tên trong tiếng nhật đó em  em xem lại video nha,1.0
em học tiếp từ vựng bài 1  ngữ pháp n5 nha em  học đúng chương trình mina 1 là chuẩn nhé em,1.0
ukie em nhé!,1.0
kiki ông này cảm ơn em nhiều,2.0
 thank kiu  ông này,2.0
nếu đăng ký học online thì đăng ký sao ạ thầy,1.0
thầy cảm ơn nha,2.0
"thông thường, chỉ có 2 trường hợp bỏ chủ ngữ là: chủ ngữ là bản thân mình, hoặc chủ ngữ đã được xác định trước đó em nhé!",1.0
 dạ e cảm ơn,2.0
thầy cảm ơn em nhé  hôm nay em đã học xong bài 1 chưa,2.0
kiki tuyệt vời quá. được đánh thức lại kiến thức cũ là một điều vô cùng thú vị. thầy tin là kiến thức tiếng nhật của em sẽ nhớ lâu hơn sau mỗi lần em xem lại kiến thức,2.0
thầy cảm ơn em nhiều  thật mừng vì kênh đã về. cố gắng chăm chỉ để không bỏ lỡ bài nào nhé em,2.0
"thầy dạy hay quá ạ, xem cực kì dễ hiểu ạ",2.0
xem video của thầy quá là tâm huyết và dễ hiểu nhất,2.0
cảm ơn thầy,2.0
"thầy ơi, em mới học xong bảng chữ cái cũng như các nguyên tắc rồi ạ. giờ em nên bắt đầu học bài từ vựng trước hay ngữ pháp trước ạ? và em nên học xen kẽ 2 phần này hay hoàn thành xong phần nào rồi học tiếp phần nấy ạ. em cảm ơn thầy ạ",1.0
ơn trời. thầy lấy lại được kênh rồi,2.0
mừng quá.. thầy đã lấy lại được gốc cho em,2.0
"cảm ơn thầy, thầy dạy rất dễ hiểu",2.0
e xem thầy dạy rất dễ hiểu . cám ơn thầy đã tạo ra video giảng dạy rất hay,2.0
"thưa thầy, ta có thể dùng hiragana và katakana viết lẫn lộn trong 1 câu được không ạ. ví dụ một câu có thể viết bằng hiragana nhưng lại dùng thêm ít katakana hoặc thay bằng katakana. có tiêu chuẩn nào để mình viết không ạ. em xin cảm ơn thầy ạ",1.0
đang nghe đến 1:00:00. đã hoàn thành,1.0
thầy ib e với e muốn đăng ký học n4 ạ nay trượt rồi ạ,0.0
em muốn đăng kí học thì như thế nào ạ,1.0
cảm ơn thầy,2.0
bây giờ là 23:09 ngày 6 tháng 1 2025.,1.0
rất hay dễ hiểu,2.0
có bạn nào chưa học bảng chữ cái đã xem video này không,1.0
bạn rất giỏi trong giảng dạy,2.0
kiki thầy cảm ơn em nhiều  nha,2.0
thầy cảm ơn em nha. được em và các bạn ủng hộ thầy vui quá. chúc em sớm chinh phục được hết kiến thức n5 n4 nha,2.0
thầy cảm ơn em nha  thầy chúc em sớm chinh phục được hết kiên thức n4 n5 nha,2.0
thầy ơi em muốn học đủ lộ trình của n5 thì học từ bài nào theo thứ tự ạ. em cảm ơn thầy ạ!,1.0
em học từ vựng trước rồi học ngữ pháp sau. và học từ bài 1 đến bài 25 là hết chương trình n5 nhé em. em học ngữ pháp xong thì em tìm thêm bài tập để nhớ sâu hơn nha,1.0
dạ em cảm ơn thầy,2.0
ukii em nha,1.0
em học từ vựng thuộc rồi mới học ngữ pháp em nha  học vậy thì em sẽ tự tin học ngữ pháp hơn nha,1.0
kiki vui quá em ơi,2.0
kiki thầy cũng vui lắm luôn,2.0
cảm ơn em rất nhiều  chúc em sớm chinh phục được hết kiến thức n5 nha,2.0
em nói làm thầy vui quá. thầy cảm ơn em nhiều. chúc em sớm chinh phục được hết kiến thức n5 n4 nhé,2.0
"trong tiếng nhật thì katakana dùng cho các từ đi mượn, hoặc để nhấn mạnh thôi em nha. nếu một từ vựng là hiragana thì em vẫn dùng hiragana trong câu bình thường em nha",1.0
hơi dài chút nhưng đầy đủ kiến thức. em cố gắng học hết bài nha,1.0
em giúp thầy nhắn tin vào fb nguyễn ngọc tiệp để thầy gửi thông tin khoá học cho em nhé! thầy cảm ơn em nhiều,2.0
em giúp thầy nhắn tin qua fb nguyễn ngọc tiệp để thầy gửi thông tin khoá học cho em nhé! thầy cảm ơn nhé,2.0
ukii em nha,1.0
thật tuyệt vời cố gắng kiên trì nha em!,2.0
dạ vâng ạ  vậy cô cố gắng nhé ạ,2.0
kiki thầy cảm ơn em nhiều,2.0
vậy thì tìm và xem ngay bảng chữ cái em nha,1.0
mình cảm ơn bạn nhiều nha,2.0
rất thuyết phục dể hiểu,2.0
10đ thầy ơi,2.0
"em bị loạn chỗ nào nhỉ, cụ thể trường hợp nào để thầy trợ giúp nhé.",1.0
dũng mori dạy qua loa có ra gì đâu.,0.0
34:14 em cho kare đứng trước kurisumasu được không thầy,1.0
12:00 tát cho vơi răng  thầy bá đạo,0.0
đọc líu lưỡi luôn,0.0
thầy dạy rất dễ hiểu và tỉ mỉ luôn,2.0
n5n4 học 12 thể cái tẩu hỏa luôn,0.0
bạn huy đẹp trai và ga lăng nói sao vậy thầy giáo,1.0
kiki thầy đã quay lại và lợi hại hơn xưa rồi em ơi  chăm học nha em,2.0
biết đên thầy sớm thì chắc là không mất nhiều thời gian học các nơi khác ạ,1.0
oto đâu tự động di chuyển được,0.0
mong xem được thêm những clip n5 của thầy tiệp,2.0
ban đầu e học tiếng nhật vì yêu thích anime mà học từ từ thì thấy việc đi nhật để kiếm tiền nó mong lung quá thầy thầy có thể giúp e định hướng không ạ,1.0
dạy khó hiểu quá,0.0
vị cứu tinh của em,2.0
chuyển về thể thông thường nha b,1.0
trong các bài bài này học là hay nhầm nhất.... hihi,2.0
chú tiệp ơi con thảo vy và đăng khoa đây ạ con và anh hai con sẽ ủng hộ chú ạ,2.0
chúc bạn học tốt nhé  3,1.0
chúc bạn học tốt nhé  3,1.0
e học  trên  lớp  ngày  nào  về  phòng  cũng phải xem  lại  video  của  thầy  mới hiểu  hết  các  cấu trúc  bài,1.0
"công nhận em học theo thầy hiệu quả lắm luôn á, ngày mai em thi rồi mong điểm đúng với năng lực",2.0
"thầy dạy hay lắm, em cám ơn thầy",2.0
"nói gì chậm quá, toàn phải tua",0.0
triệu like,2.0
"vâng, cám ơn ạ",2.0
xuất sắc luôn thầy ơi,2.0
tuyệt vời,2.0
đỉnh,2.0
thầy đẹp trai và cô đẹp gái hihi,2.0
ông này toàn đùa mấy cái thiếu muối thiệt sự,0.0
mai đi làm mà bây giờ vẫn xem thầy giảng vì quá hay ạ,2.0
hôm nay là thứ 2,1.0
cuốn sách đó bao nhiêu ạ,1.0
ngày mai là thứ mấy các bạn nhỉ,1.0
mình thích katakana hơn vì nó dễ hơn,1.0
"ôi dồi ôi, nhiều chữ cái như này sao nhớ trời",0.0
đau não,0.0
hay,2.0
đúng rồi văn phong và giọng văn khác nhau,1.0
thật đáng xem,2.0
chúc thầy thành công ạ,2.0
bài giảng rất hay,2.0
ngủ ngon nha các bạn,1.0
úii y chang phần em làm luôn,1.0
đau đầu với tiếng Nhật quáaa,0.0
Bài này khó quá đi à huhu,0.0
ngày 3 điểm danh,1.0
"ừm hé, hóng ké.",1.0
tôi là ai?,1.0
5:54 hình như aitai hình như thầy nhầm kanji thì phải,1.0
thầy ơi: gomennasai khác với sumimasen như nào ạ,1.0
anh ơi anh dạy ở đâu đấy cho em xin địanh chỉ để vào học ạ,1.0
dài dòng quá,0.0
"câu này được không bro, t dừng video làm câu y như ô mà khác với thầy",1.0
cùng thắc mắc,1.0
cùng cảnh ngộ ui,1.0
thầy giảng thêm đi ạ,1.0
bài 22 khó dô vá thầy,0.0
"chắc tại mình dốt quá hay sao á , xem đi xem lại lần thứ n mới hơi hơi hiểu . mà buông clip ranh cái là quên sạch huhu",0.0
thấy trực tiếp nhào vô xem tính đâu thầy dạy n1 ai ngờ đâu là bài 1,1.0
tui cũng  zay,1.0
mình cũng nghĩ như thế,1.0
quá dài dòng không vào trọng tâm,0.0
muốn biết tiếng nhật thật nhiều sẽ như thê nào thầy,1.0
"tôi học 6 tháng ở trung tâm mà chả biết cô dạy cái gì,nhờ thầy này mình mới được học căn bản",2.0
thầy nhầm phòng họp với văn phòng rồi ạ,1.0
muanh ở đâu vậy thầy ,1.0
thầy ranh seri dạy chữ kanji,1.0
"thầy ơi, so sánh kém với so sánh bằng ở bài nào ạ",1.0
khó hiểu quá thầy ơi,0.0
12:09 thầy làm sai rồi,1.0
"4 mệnh đề em không phân biệt nổi thầy ơi, khó quá",0.0
"giờ mình đã hiểu tại sao ai cũng nói tiếng nhật khó, quá khứ chỉ cần thêm từ chỉ quá khứ đằng trước như hôm qua, hôm kianh được rồi, người nhật nghĩ ranh mấy trò rối não quá, hiểu xong không có môi trường luyện thì cực dễ quên luôn",0.0
có lời giải chưanh cho tôi xin với tôi cũng thắc mắc,1.0
58:15 thầy đưanh 1 ví dụ hết hồn. đi tới nhật bằng bè chuối luôn . .,1.0
bạn tự học hay sao ạ? giỏi quá.,2.0
"tôi cũng thấy vậy! học trên trung tâm củanh tôi học chả hiểu gì, may mò được kênh này! dạy dễ hiểu. cơ mà vẫn ghét nhật thật! học suốt ngày đổi với chuyển, học từ vựng đã chết mệt rồi còn phải nhớ cái chuyển củanh nó nữa! cứ thêm nai vào là xong lại bắt chuyển rồi phải nghĩ cột",0.0
bài này khó thật càng học càng lú,0.0
bình luận cái cho nó tích cực..học với thầy chất lượng thật,2.0
"thầy này ở đâu đăng kí học ngay chứ nghe hiểu cực, chắc là hợp với tôi",2.0
"bằng bè chuối, hahhanh chịu thầy luôn",2.0
thầy ranh bài 5 đi ạ.,1.0
mình muốn đăng kí học thì đăng kí ở đâu ạ,1.0
thầy kèm em học với ạ,1.0
trung tâm bạn ở đâu,1.0
cùng thắc mắc với bạn,1.0
xăng phanh nhớt là gì v ạ,1.0
bài này khó nhỉ nó cứ lộn lộn sao ý khúc sau khó hiểu,0.0
em học ở trung tâm xuất khẩu lao động mà không hiểu gì may quanh lên youtube gặp được thầy. Thầy giúp em học được không ạ,1.0
"uii lúc đầu còn rối với mấy cách chia, mà sau mấy bài tập củanh thầy cái nhớ luôn, ghê thiệt",2.0
cám ơn thầy nhiều lắm lắm,2.0
cái này 3 thể mà thầy,1.0
đến bài này là em sắp bị tẩu hỏanh nhập manh mất rồi.,0.0
em học đến bài này hơi khó hiểu,0.0
mình cũng chuẩn bị quanh nhật hỗ trợ công ty mẹ 1 năm.  học khó quá .,0.0
em đang học mà khó ghê,0.0
phân biệt 2 thể này  khó quá,0.0
khó ghê ,0.0
ông thầy làm video có tâm nhất quả đất,2.0
học gần xong n2 rồi vẫn mông lung quá giờ mình quyết định học lại tiếng nhật từ con số 0 luôn để nắm chắc kiến thức,1.0
còn 11 bài nữa cố lên,2.0
được học miễn phí mà không like thì tệ quá,1.0
đang chuẩn bị qua nhật bản rồi ...biết nói ít rồi.cảm ơn thầy,2.0
bài này em cứ nghe đi nghe lại mấy lần cho thấm nha,1.0
woaa thầy dạy kĩ quá,2.0
tôi sang n4 mà giờ mới hiểu cặn kẽ bài 1 của n5,1.0
sau khi học tiếng nhật mới phát hiện ra tiếng anh rất dễ,1.0
càng ngày càng khó,0.0
"phải công nhận là khó,biến đổi nhiều quá,thật khâm phục những người học lên n2 n1",0.0
mong ra nhiều bài hơn,1.0
mình học ở trung tâm không hiểu gì cả như cho nghe thời sự ấy may gặp thầy này trên youtube,2.0
chuẩn,1.0
chuẩn á,1.0
bài này là bài khó nhất,0.0
"phần cuối bạn giảng quá hay, dùng tiếng nhật lâu nay mà không hề biết cái này, cám ơn bạn nhiều",2.0
học xong bài này em lú luôn thầy ạ,1.0
"ò thui ạ, tiếc quá trời",0.0
qua nhật được tháng học lại từ đầu đây chán thật,0.0
thầy tuyệt vời lắm,2.0
may quá vì thấy video của thầy. em đang bị loạn phần này ah.,2.0
"học trên lớp khó hiểu, học trên nhiều link cũng thấy khó hiểu. mà xem video thầy dạy dễ hiểu quá",2.0
học thì hiểu mà em phản xạ chậm quá,0.0
"vừa vào bài 1 đã xuất hiện mấy chứ tiếng nhật ngoằn nghèo chả hiểu gì cả. ít ra cũng phải dạy cách viết, quy tắc viết, quy tắc phát âm đã chứ. chưa gì đã nói  gì đó nghe không hiểu gì.",0.0
thầy uống 12 lon quá căng,2.0
càng học càng thấy thầy dễ thương,2.0
cuộc đời e tìm kiếm được thấy phải nói là quá may mắn luôn,2.0
"vậy á, mình chuẩn bị sang nghe thế rén quá",0.0
"bài này có hơi khó phải nghe thầy vài lần mới hiểu được , dễ rối",0.0
hâm mộ thầy ghê cơ.,2.0
giảng kỹ ghê,2.0
bài này ứng dụng trong đời sống nhiều nhưng lại là bài khó nhớ nhất,0.0
ồ vậy ạ? mà em thấy dữ quá,0.0
bài này lú thật huhu,0.0
"trời, người nhật lịch sự hết cỡ mà cũng chửi hết mức luôn. dữ quá",0.0
về phần sau sao em thấy cứ khó hiểu thầy ạ ; kiểu nó cứ của cái này của cái kia,0.0
em học kém quá anh,0.0
ôi em thấy bài này nó làm gọn đi hẳn một quá trình phía trước luôn như kiểu tổng hợp luôn,1.0
cố gắng em nhé. càng khó mình càng quyết tâm chinh phục nha,2.0
thầy dạy nhanh quá,1.0
học đến  bài này  u mê luôn á,2.0
dài dòng quá không tập trung vào ví dụ dùng quá nhiều tiếng việt giải thích,0.0
học bài 20 này lú luôn,0.0
"công nhận quá là khó hiểu. cùng 1 ví dụ ,1 câu mà lại 2 cách chia",0.0
màn hình mờ quá ạ,0.0
học bài này muốn tẩu hỏa nhập ma quá thầy ơi,0.0
dù em nắm chắc bài 20 nhưng đến bài 22 em vẫn thấy khó hiểu quá nhắc đến bài 22 là sợ luôn thầy ạ,0.0
dù em nắm chắc bài 20 nhưng đến bài 22 em vẫn thấy khó hiểu quá nhắc đến bài 22 là sợ luôn thầy ạ,0.0
huhu bài này không hiểu tr oiii,0.0
bạn đã có bằng chưa,1.0
em vừa đi học vừa đi làm lang thang tìm được kênh của thầy rất dễ hiểu  tội mỗi cái đầu óc học trước quên sau. học qua rồi không nhớ lại phải quay lại.thả tim  cho thầy .em phải chỉnh đốn lại cái đầu mình thôi,1.0
hahaha  em  vui tính quá,2.0
mừng quá đã được học lại,2.0
5 tháng bạn ạ,1.0
thầy dạy dễ hiểu mà sao em cứ học trước quên sau,2.0
mình cũng đang học đến bài 21 .thầy dạy đến bài 50 mà,1.0
phần cuối với kara sắp xếp câu em chưa hiểu lắm thầy ơi,0.0
em học mãi không hiểu bài 22 mn ạ,0.0
sao 3 quả  là mittsu  chứ ạ sao lại là muttsu. thầy làm em rối chỗ này quá .,0.0
"mình 40 tuổi bắt đầu học hơi khó khăn,nhưng khi xem video thấy dễ học hơn cả lúc ở lớp",2.0
thầy ơi  nan ní là cái gì ạ ?,1.0
thầy chỉ cách em phân biệt koko dem với koko ni với ạ,1.0
"thời lượng dài quá thầy ơi, em xem đi xem lại quài luôn. không thể nhớ hết được",0.0
tao hiểu hết luôn đó má,1.0
slidem bị ngược ạ. slidem ghi n1 của n2,1.0
úi em thích bài này lắm á thầy . học bài này cảm thấy như trút đi bao nhiêu gánh nặng,2.0
gì cũng hay mỗi tội quảng cáo thì ối giời ơi. nghe nói được mấy câu lại quảng cáo. chán luôn.,0.0
vì sao phần trích dẫn câu nói : cô ấy sữ kết hôn dùng thể matsu mà câu bài thi jlpt tháng 12 rất khó lại dùng là katsuta vậy ạ,1.0
"theo như em thấy thì cái bài 4 này, phần khó nhất là đếm giờ phút giây",1.0
bạn là nhất,2.0
chân ái thật sự,2.0
bài này học mãi thầy ạ,1.0
bài này ám ảnh qué,0.0
đang học n4 những cứ bật lên nghe cho nhớ n5,1.0
đi đến đây đã là 20 bước chân tìm hiểu vai kênh khác nhau vẫn thấy thầy là ok nhất,2.0
thêm âm cuối nữa,1.0
"em mới bắt đầu học thấy khó khăn quá.nhờ thầy dạy mà bây giờ em tự tin hơn rồi. mong có nhiều bài 2 ,3 ,4 ,5... hơn nữa.cảm ơn thầy",2.0
cái này thì chắc phải học lại những chỗ chưa hiểu thôi bạn ơiii,1.0
học đến bài này tự nhiên mất phương hướng giữa v tem và v nai,1.0
thầy dạy hiểu bài lắm,2.0
"nghe thầy giảng hiểu quá trời lun ,nhưng kaiwa lại như gà mắc tóc huhu",0.0
sao đợt này quảng cáo nhiều vậy thầy ưi,1.0
em bắt đầu mới học mà thấy a dạy dễ hiểu quá.,2.0
thầy  duyên quá đi,2.0
em học đến bài 20 rồi mà chả hiểu gì luôn thầy ơi,0.0
em mắc cươi thầy nói tôi về nhà là itadakimasu quá. kaka.,2.0
trời ơi sao bây giờ mới biết kênh này.quá hay lun,2.0
kiki thầy chúc mừng em đã vượt qua ải đầu tiên trong chương trình n5  càng vượt qua nhiều cái khó em mới thấy tiếng nhật cũng không phải là ngôn ngữ khó nhất đâu đúng không em,2.0
"thầy dạy chất như nước cất luôn, khó thế mà thầy kiền trì giải thích mà không hiểu nữa thì chỉ biết tự trách nặng lực bản thân mình mà thui.",2.0
"bài này hơi khó tí thầy nhỉ, nhưng thầy dạy em hiểu hơn cô ạ",2.0
dạy cuốn quá ạ,2.0
em cũng đeo tai nghe bật to để hiểu thấy to quá em bỏ tai nghe ra,1.0
khổ có quá nhiều cách đếm,0.0
đến bài này em xin bó tay thầy ơi .,0.0
học  cùng chẳng hiểu gi buồn ghê,0.0
nhật lắm động đất vậy à anh,1.0
bài 20 này em hơi bị chậm tiêu.hihi,2.0
em điền trợ từ hay bị lú quá,0.0
"thầy giỏi quá em học 2 ngày nói mới xong 
chắc em bỏ luôn quá",2.0
"mấy bài này khó quá thầy ạ, khi thầy làm slide làm ơn hãy để động từ gốc ở trên rồi ở dưới là phần đã chia đúng. chứ không có động từ gốc, chúng em toàn phải luận xem đây là động từ gì.",0.0
tửu lượng thầy cao thế,2.0
kiki vậy là yên tâm nắm rõ kiến thức rồi em nhỉ  nếu có gì không hiểu em cứ bình luận nha  đọc được thầy sẽ trả lời nha,2.0
trời ơi cuối cùng cũng tìm được người dạy bài 20 hiểu bài huhu. đi học không hiểu về lên gg tìm bài ngữ pháp 20 xem cũng không hiểu. dốt tiếng nhật như thế nào xem video này hiểu ựa,2.0
nghĩa của nó vẫn là nhà mà,1.0
phải công nhận là bài giảng cực kỳ chất lượng .,2.0
người thầy tâm huyết với tất cả tấm chân tình với tiếng nhật,2.0
trời ơi. sơn tiệp atm mới sốc chứ thầy ơi. em ngất,2.0
"được 1 đàn anh hiện đang ở nhật chỉ kênh thầy, ban đầu hơi chậm hiểu chút nhưng thầy giảng kĩ,em chép kiến thức để học rồi ôn không sót",2.0
em xem lại thầy giảng xem có hiểu ra vấn đề không em nha,1.0
"２２２２０２５ hết bài 22 , sắp hết chặng đường n5!",1.0
hay quá anh oi,2.0
em học tới bài này thi thử đậu lun n5,2.0
"tùy may mắn vào công ty tốt thì lại chả ngon quá, t làm xây dựng visa sang lương về tay 26-27man nhà ở miễn phí",1.0
"thầy dạy rất dễ hiểu, cảm ơn thầy!",2.0
phút thứ 31:29s nhìn thầy đáng yêu quá.,2.0
nghe giảng trên lớp về xem lại 2 lần vẫn đơ,1.0
"may quá 
thầy lấy lại được kênh 
không thì e không biết học ai",2.0
nam vương trời ơi thầy,2.0
đọc bình luận mà cười chết,2.0
"thầy cho em xin số điện thoại lại được không thầy, thầy dạy rất dễ hiểu",2.0
sao e vẫn cứ rối rối dạy thì hiểu buông ra đầu trống trơn,0.0
cũng chưa quá muộn đâu em. cố gắng học nha em,1.0
sang nhật giá cả đắt đỏ lắm em ơi :(,0.0
học khó thật. phải bền bỉ không bỏ cuộc mới học được.,1.0
thật ra học tới bài 3 cái bận quá hơn 2 tuần nhớ quá quyết định nghiêm túc ôn lại học cái ôn lại ở đây dễ vào thật,2.0
bài nào mà hơi khó em  tập trung xem kĩ lại bài sẽ nắm được hết kiến thức nha  thầy chúc e học tập tốt,2.0
"giọng thầy vừa truyền cảm, giảng dạy tỉ mỉ từng câu tưng chữ. nghe dễ hiểu, 1 câu chứa nhiều mấy từ vựng nên nếu nhớ cả câu thì thuộc luôn từ vựng. e thấy học tiếng nhật càng lúc càng thú vị.",2.0
vào ngày sinh nhật chứ có nói ngày sinh nhật từ quá khứ đâu mà si tà,0.0
quá ok,2.0
dạy quá ok,2.0
"thầy uống bia như trâu luôn 
",2.0
đây là chia về quá khứ em nhé! dùng khi muốn nói về chuyện mình đã ăn ăn gì...,1.0
thích nhất câu về sau thì cứ đàn ông là được,1.0
e muốn học thật giỏi tiếng nhật thầy ơi,2.0
e không hiểu tiếng nhật thầy ơi,0.0
"thầy ơi... lúc 1:55:00 tại sao lại dùng ga mà không phải là wa ạ?
",1.0
thầy ơi sen e đọc nặng thành sềnh được không ạ,1.0
cố gắng em ơi. chưa hiểu lần này thì mình lại tiếp tục xem lại. nhớ note lại cẩn thận những bài học được nữa nhé em!,1.0
tại sao thịt với chó lại hay nhầm chẳng lẽ thầy sang nhật ăn thịt chó,1.0
mới đầu học thấy biến đổi khó còn luyện nhiều quen rồi thấy bình thường mà bạn,1.0
từ bài 16 thích nghe thầy giảng ghê.,2.0
nói lưu loát rõ ràng,2.0
chuẩn bạn ơi nhất việt nam kakaka,2.0
cái gì mà có từ đã trong câu thì là quá khứ rồi ông ơi.,1.0
vd 4 15.20 sao chia bị sai thầy ơi,1.0
dễ hiểu huhu học người khác không vào vừa vào xem thầy dính luôn,2.0
giải thích rõ ràng lắm lun,2.0
"thầy ơi tại lúc 105 thầy giải thích hơi khó hiểu ạ
",0.0
sao mà mấy ông xuất khẩu lao động bắt học kiểu khác nhỉ,1.0
