Comment,Label
Ông thầy như gì ấy nói chuyện vô duyên cực không hiểu sao làm thầy giáo được trường bị mù mắt rồi à,0
Chắc con cháu nhà thầy cũng không có miếng duyên nào đâu gv gì mà kì cục hs không bình thường thì giảng lại cở t mà chửi t vậy là thời ổng tới,0
Đè đầu cỡi cổ học sinh,1
"Nữ sinh thì đổi tình lấy điểm còn  thằng đực a đeo cần  , lót tiền cho thây qua môn thôi",1
Cái loại người này thì còn biện hộ cái gì. Là một đoạn ngắn nhưng cũng đủ để phản ánh cái đạo đức tồi tàn của giảng viên rồi.,1
Ko phải vô dụng mà là bỏ đi,0
"Thằng này là thầy giáo đó hả mọi người,t nghe nó nói chuyện mà t cứ tưởng đâu là bên nghiệp vụ bị sổng chuồng,nên nó chạy bậy qua đây,nên nó hơi dữ cứ nghe mấy em SViên nói ra câu nào là nó táp liền câu đó,gần cuối nó sợ hết nên nó tranh thủ táp liên tục luôn trời,tội cho mấy e SV,học onl like đã mệt rồi,mà nghe còn không rõ nữa,hỏi lại thì bị chó điên cắn nữa,thì làm sao các e SV học vô được,mong nhà trường xem xét lại trường hợp này,chứ nó đã điên rồi,nó đã không được bình thường rồi,mà còn bắt nó dạy học nữa,cho nên nó mới cắn bậy như vậy đó",0
Thầy này có tri thức nhưng không có đạo đức khác gì rác rưởi ?,1
Tui thấy thầy giáo nói vậy là không hay,2
Bắt công An liền,1
28 Anh này tôi không nghe gì cả đi ra khỏi lớp,1
Uầy uầy tôi tên Trường Thịnh,1
Dm thây Cô Tao Mới bi dinh chi,1
Còn cái ông thầy mất dạy,0
làm giáo viên mà làm kiểu đó thì khỏi làm cho r,0
Vô duyên bất lịch sự,0
thay nhu loz,1
Nam mô a Di Đà Phật,0
Xưa mình học tại lớp học mà thầy còn bảo :cái gì các em không hiểu được thì mạnh dạn nói thầy giảng lại .sao giờ này có loại này mà thầy giáo nhỉ,1
"Dm cái thằng này mà là thầy giáo ,sau này đi làm giang hồ mới đúng chứ .",0
Sao ông trời. Không mưa ở ông thầy để sấm sét đánh cho  thủng lỗ tai thầy ra nhị,0
Mưa toa không nghe thì  nhắn tin cho em ấy  làm bài gì gì đó mưa ai mà nghe,0
"Đạo đức nghề giáo của thầy rớt rồi, lụm lại đi thầy.",2
lạ,1
"Mấy a nam sinh kểu đó sau này thành tài học xuất xắc lắm á , chớ người mấy người bình thường là bỏ qua luôn không qtâm rồi (ý kiến riêng)",0
Cái loại thầy giáo md không có đạo đức về mà học đạo đức lại đi,0
"A đù, tới khi ông thầy không nghe...ổng cũng đuổi người ta....",1
Lắm chửi quá ha ? Nhờ ph nói giúp anh ấy nếu không nói thì ông nghỉ làm thầy ik ha ? Dạy chi ok,0
Mưa 5o thì mình đeo tai nghe vô lắm gì mà ch. ửi v ha z lúc nhỏ ngta nói m z sao ?,1
Có tri thức nhưng kém đạo đức,1
Ko biết dạy thì làm thầy giáo để làm gì,2
Thầy chơi vậy hơi quá nha,2
Cái đạo đức bỏ đâu rồi,1
nhà trường thử kik thầy ra khỏi trường đi,1
Quá tệ,0
Ông thầy gì kỳ cục vậy dạy được thì dạy không dạy được thì thôi mẹ con cái nó có biết gì đâu,0
Đuổi việc là đúng rồi,0
Quỷ yêu chứ thầy gì ngần này.,2
"Ông thầy này không có đạo đức
Chắc đuổi ông ra khỏi trường khỏi dạy",1
có tài mà không có đức thì cũng vứt vào sọt rác,1
0,1
Vậy thằng thầy này đeo có tai.nen không muốn nghe sinh viên giải thích.vi có giải thích thì nó cũng có nghe được đâu.,1
Làm ơn cho tao biết tên thằng thầy này với.day trường nào.o tinh nào,2
thầy giáo thật quá đáng,2
Thầy này mà gặp t là chỉ có nghe t chửi,0
"người có kiến thức chưa chắc có đạo đức, thầy giáo vậy chắc chắn bị đuổi việc rồi",1
Giảng được thì giảng không được thì thôi chứ mắc gì phải đuổi,0
"Thầy này không xứng về vườn, vô tù xứng hơn nhiều! Vô đạo đức thì không làm được gì!!!",1
Chắc tôi là tôi cho thầy này một cái tràng free fire luôn rồi quá,0
quá bức xúc,0
0:14 Kêu Công An bắt liền,1
ông thầy này kì ghê luôn á,0
Thầy giáo như thế nào nếu cả lớp đồng lòng out hết cho ông thầy nhớ đời,2
Thầy cac,1
Gặp t là t rời luôn r,0
Ai ai chẳng có điểm yếu bạn Tuỳ người có nhưng không biết giữ bạn hiểu không,0
Thằng thầy giáo bị ngáo á. Đuổi luôn đi. Nhận tiền giảng dạy mà như bố đời thế á,1
"Tháng 8, Tháng 9, Tháng 10, Tháng 11, Tháng 12, Tháng 1, Tháng 2, Tháng 3, Tháng 4, Tháng 5",1
Cho thằng thầy này mất dạy luôn đi.,0
WTF,1
"Cậu học sinh trong clip này chỉ vì trời mưa to mà bị đối xử như đứa nghịch ngợm, thật không gì vô lý hơn. Mưa to không nghe rõ, đâu phải lỗi của cậu ta. Tôi thật không ngờ ở thế kỷ 21 mà còn xót lại loại thầy giáo thời thực dân phong kiến đô hộ. Rõ ràng trình độ học vấn của ông ta không thể đem ra mà đo trình độ văn hóa. Hiện giờ ông ta còn dạy học không? Nếu còn, ông ta đã hiểu ra ông xứng đáng làm thầy không? Nhà trường có thay đổi qui chế tuyển dụng thầy giáo không?",0
thầy gì mà kì vậy không thấy thầy nào như thầy nào,2
ảo thật,0
ai có sách đắc nhân tâm kêm đạo đức mẫu giáo tặng cho ông thầy này đi,0
Thầy giáo chắc kiếp trước ăn hành nhiều lắm,2
Thầy ác lắm rồi đó nha,0
Ông thấy nổ mẹ địa chỉ nhanh,0
Thầy giáo này như cớt !!!!!!!,2
Thầy kiểu chi vậy?,0
Thầy có thể là thay này moi ngày ăn cuc nên moi thiếu dao duc nhu z^^,0
Thầy đi làm vì lương,1
ông thầy này không xứng làm thầy,0
Thứ không có đạo đức nghề nghiệp mà lại chọn nghề giáo viên,0
Báo cảnh sát 113 đi,0
Thầy giáo dang sĩ nhục sinh viên của cả lớp,2
Buồn quá sinh viên đang học online bị thầy đuổi ra khỏi lớp online tội nghiệp sinh viên quá thầy giáo dạy học online không có tâm gì cả mà làm thầy giáo dạy học online làm gì cho buồn phiền,0
"Tội nghiệp sinh viên quá đang học online nói thầy trời mưa không nghe rõ nhờ thầy giảng lại bị thầy đuổi tất cả học sinh , sinh viên ra khỏi lớp online tội nghiệp sinh viên quá thầy dạy online không có tâm gì cả",0
Có tài mà không có đức cũng v thôi,0
Tôi xin tài trợ thùng xốp,1
Thằng thầy này chắc phải lên án thôi,0
Đuổi việc ông thầy này đi,1
Ông thử ở đó đi rổi ông biết,0
Thằng thầy trong lip này đáng bị đuổi,1
"Ông thầy nói hơi quá, nhưng tui thấy nếu có giảng bài lại thì em học sinh kia chưa chắc nghe rõ gì trời mưa, 
học sinh có thể lưu video giảng bài khi nào hết mưa thì nghe lại (có thắc mắc gì tiết sau thì hỏi) , 
Nếu giảng lại sẽ mất x2 thời gian của học sinh khác , 
Tất cả bình tĩnh điều có thể giải quyết",1
La 1 giao vien khi hoc sinh không nghe ro hay chua hieu bai thi giao vien phai co trach nhiem giang lai do moi la gia vien tot doi voi ong thay nay la nguoi không co dao duc thi không the  chap nhan vao nganh gi het an noi doi voi hoc sinh thieu van hoa tay chay,1
Từ đầu đến cuối tui đều nghe tiếng mưa to luôn á,0
Thầy đi dạy để làm gì ...thầy ở đây thì chết mịa thầy,2
"Nhà trường đuổi việc thầy đi hộ cái,giảng lại có sao đâu mà nặng lời vậy,nhà trường tặng kèm sgk đạo đức cho thầy nhé",1
Làm thầy giáo thì chưa chắc đã có trí thức,1
tại bão yagi mà ồn đúng rồi,0
"ủa vụ này chìm rồi hả mọi người, không thấy kết quả đâu hết. chắc ém được rồi ha",1
Thằng thầy này mọi người nên xem lại,0
dậy học bao năm mà không cân nhắc việc mình làm là thấy không ổn rồi,1
Trường nào mà có thầy cô thái độ lòi lõm thì đừng mong phụ huynh người ta thông cảm nha,1
ông thầy chắc không có não đâu,0
Cho ổng nghĩ là vừa. Thầy vậy sao mà dạy học sinh.,0
Thầy giáo hay là đầu đường xó chợ vô văn hoá? Như vầy không đuổi khỏi ngành thì chờ đến bao h.,2
Tùy người thôi chứ tôi là hs khác tôi không ngồi yên để ông thầy nói vậy đâu ?,0
Sao ông thầy nết vô duyên v,1
"Nếu không có khả năng thì nghỉ mẹ đi đừng làm giáo viên nữa, làm giáo viên mà như vậy thì vứt, có tài hay không thì chưa biết nhưng thấy là không có đức rồi",1
"Ông,thầy,mất,dạy",0
Có phải đâu,0
Video 3 năm trước rồi mẹ,0
Vậy cho nó nhanh,0
Vậy Nghỉ học đi qua trường khác học,1
Thằng thầy mà gặp tôi là câm như hến khoá mồm rồi,0
hóng kết quả vụ này,1
Neu đung nhu thì đuổi cô thang thấy giáo đo đi,1
"Ổng làm như nhà ai cũng có tai phone vậy, lỡ người ta mua máy tính nhưng chưa có tiền mua phone rồi sao, học sinh chứ có phải người đi làm ngoài xã hội đâu, tui khi xưa nhà nghèo được sắm cho cái máy để học mà phải giành dụm tích góp cả tháng mới có tiền mua phone",1
Tôi  là học sinh mưa thì tôi kêu đổi trường,1
mọe ông thầy như cái gì gì ấy là tôi tôi nghỉ luôn,0
"Thay giáo vô văn hóa quá, vô đạo đức, vô lương tâm",1
Đồ không có ý thức đồ không có đạo đức,1
Thầy này chắc lương 2 triệu,0
Thầy giáo kiểu này thì noi gương  cho học sinh kiểu gì,0
Không có đạo Đức thì đừng chọn nghề này,1
Thầy giáo mà không có tí đạo đức nào,0
Tại thầy mất da ị mà,0
Gặp tôi thằng thầy này rén ngang liền,1
Người có chi thức nhưng mà chưa chắc đã có đạo đức,1
Thầy giáo đó hả trời,2
ai cho ổng dạy hay v,0
đạo đức bé xíu như con kiến vl luôn,1
Gặp tui tui chửi thẳng luôn dù gì hả thầy dậy kiểu đấy nhận tiền mà hả dạy kiểu mất hết lương tâm dù sao cũng bị đuổi tui chửi thẳng luôn thầy kiểu đấy mong nhà trường thấy được đuổi vc thầy cho học sinh đỡ cực có thầy cũng như không,1
Thầy giáo này khó tính thấy sợ luôn!Nghe không rõ thì đuổi ra khỏi lớp.,1
Ông thầy kỳ cục quá học sinh nhà đang có mưa thì cứ nói lại đi mà chửi học sinh biết chửi là một việc sống không đó là một việc rất là hỗn nó cũng chính là học sinh của mình mà nấu lẩu lâu lâu đại học thì sao thì ông đừng bao giờ nhớ nó nữa nhớ nó làm chi nó còn không bao giờ gọi tên ông mà một tiếng thầy nữa rồi đó biết chưa,0
Thấy thầy này nên bị đuổi ngay đi á,0
"Thầy có đủ tứ tri , nhưng lại vô tri",1
Ông thầy thế này chẳng khác gì tính cách của Nờ Ô Nô ngày xưa đâu,1
"Có cái khúc thầy không nghe thấy kìa sao thầy không thoát ra đi ,không có tai mà đòi nghe học sinh nói",1
MÁ ông thầy mất dại cho về học trường cải tạo đáng sợ rồi bắt ổng nộp tiền  bồi thường cho tất cả học sinh rồi vứt ổng vô xọc rác cho rồi ai đồng tình like >:(,1
thầy mất dạy,2
"Người thấy có tri thức,nhưng không có đạo đức",1
Chắc ông thầy ms thất tình,0
Gặp tui vô cái lớp này là tui tự out máy có mic với cam đâu mà bật nếu nói vậy khác gì nói máy người giống tui khuyết tật à gặp tui trong cái lớp đó là tui đem clip lên trường gặp giám thị để hỏi luôn dịch mà chắc cũng có giáo viên trên đó mà (học online lúc nào tui cũng quay video để đỡ trống ổ cứng),1
オンラインで勉強していたら質問するためにクラスから追い出されたのが残念です,1
Chắc cậu bé vui lắm,0
Ông thầy mắc dại!!! Chó đẻ chứ éo phải người,0
Có tài mà không có đức thì cũng chỉ là đồ bỏ đi.!,0
Đuổi bà luôn,1
"Mọi người à, chữ sinh viên mọi người viết rõ ra đi chứ viết SV hay sv tui lại hiểu nghĩa khác trước rồi mới nhớ ra à là sinh viên, ôi tôi đã bị MXH tha hóa rồi",0
Bạn cũng nên report tài khoản google của ổng để ổng khỏi phải dạy học online nữa cho ban hẳn tài khoản vì đ*o thành người ( lựa chọn đồng tình ),0
AI ĐỒNG Ý THUÊ GIANG HỒ ĐẾN TẠT AXIT NGƯỜI NHÀ CỦA THẦY THÌ LÊN TIẾNG ĐI!!!,1
lúc nào cũng bảo có gì không hiểu cứ hỏi thầy cô nhé mà mở mồm ra hỏi một câu thì tỏ thái độ luôn,1
Ko thể chấp nhận đ đuổi mẹ việc luôn đi,1
Ông thầy khốn nạn,0
Giờ là 2024 rồi! nhìn lại sự Việc thì thấy thày giáo xử lý đúng kh6ong vì một cá nhân ảnh hưởng tiến độ của tập thể đuổi ra khỏi lớp là đúng!,0
Thầy thông minh nhưng chưa chắc thầy đã có đạo đức,1
Mai mốt trả báo lại con của thầy,2
"Giờ con mới biết , sẽ có những canteen và có một canteen tên galaxy Food & Drink chủ tiệm ở đó là dì con 
Con không nghĩ rằng trường đại học sư phạm kỹ thuật như vậy",0
Nếu nó không nghe rõ thì bảo nó bật lại áp,0
"mình mà là em đó
mình chửi lại thầy luôn",0
"Cùng tên với tôi nha 
Ông đó nha ông ngon qua nhà tôi dậy coi 
Tôi đấm ông bây giờ 


Và cảm chị vì đã cho em coi video yêu chị",0
"Ko chừng thầy mệt quá nên không suy nghĩ mà nói, mong mọi người thông cảm cho thầy thay đổi lỗi lầm ạ..",2
Thầy xứng đáng bị đuổi việc,1
Đuổi việc moẹ đi,1
"Ổng làm như người bình thường của ổng có mắt đại bàng, có tai thính như bướm đêm, mũi thính như chó v.",0
Thầy giáo như vậy cho về hưu sớm. Có trí thức mà nói chuyện còn hơn gian hồ còn thua người không học,0
Thầy gì không đạo đức vậy.,1
Sv nguon channel dtt ch2,1
"Thầy giáo cậy mình có tri thức mà bắt học sinh làm này làm nọ .Chỉ cần giảng lại là mọi chuyện yên ổn rồi .Thêm cái bắt học sinh nói câu cứ như kiểu học sinh bị tàn tật không bằng .Nghề nhà giáo bây giờ ham tiền ,không còn có tâm như xưa nữa .Cần loại bỏ những người này ra khỏi nghề ngay!!!",0
Trình độ có mà thái độ thầy ngộ quá,0
THẦY J MẤT DẠY THẾ,0
"Học sinh bình thường
Còn ông thầy không bình thường",1
Có học cũng như không. Thầy giáo này phải lên án chứ .Học sinh xin nhắc lại mà kick ra là sao.,0
"Thượng bất chính, hạ tất loạn",1
Tôi không thể hiểu ông thầy này.,0
"Thầy giáo này rất đúng với câu nói: ""có tài nhưng không có đức thì cũng vứt, bạn chẳng là gì cả"" Tội những ai hôm đó học với thầy giáo khó tính khó nết này thật",0
Nhà trường bênh quá nhỉ….,1
Thầy giáo ác vãi,2
Đuổi giáo viên,2
Giải thích gì nữa doan líp nghe og thầy nói quá rõ rồi,0
Thầy này bị mắc day rồi,0
ở đại học tự học là chính chứ khó bắt thầy cô giảng kĩ được nhưng thầy nói vẫn hơi quá nặng lời,0
Không cần làm nghề này đi. Khó chịu,0
ra khỏi lớp luôn học làm gì một con người không có đạo đức thì không đủ tiêu chuẫn làm giáo viên,1
Thầy giáo đúng là ác quỷ,2
thay ac qua,1
Học cho lắm vào rồi thất đức,0
Chỗ đó mưa to mm gì đuổi học sinh xin đọc lại bài hộ,1
"ông thầy này kí quá
nếu không có luật của YOUTUBE là tôi chửi rồi",0
"Tôi thì"" thôi học hành caiconme gì nx nghỉ conme nó đi """,1
Cái ông thầy này vô duy*n vậy,1
"Giáo viên: không hiểu chỗ nào hỏi lại nhé
*Học sinh hỏi lại
Giáo viên: t Kick m chết mẹ m nè con",2
"Thày này không có đạo Đức quá sức tưởng tượng không chấp nhận được ,chẳng lẽ trong cuộc đời của thày ,không có lúc gặp bất trắc hay sao,dù bất cứ giá nào phải sống hết phẩm chất đạo Đức của mình ,nhất là Những người Thày cô thương cho cháu SV dừng buồn nghe con,cuộc sống nó có nhiều phức tạp lắm ,nhẫn nhục mà chịu khó học và sống cho nên người nghe con",0
làm thầy gì tầm này,0
"Gặp tôi là tôi thưa lên bộ giáo dục,đănv lên mạng,đưa lên nhà trường,đăng lên tất cả nền tản mạng,đưa cho phụ phụ huynh,họp phụ huynh thì đưa lên luôn,bốc phốt ổng cho ổng ra vườn biến khỏi nghành giáo dục nhục nhã mất mặt quê.......cho ổng thấy mama luôn",1
Lên trường chửi chết mẹ ông thầy lun  ik,0
Đây là vừa mới thất tình nè,1
giáo viên trường sư phạm lạ vậy,1
Đuổi việc ông thầy giáo đó đi  giảng lại cũng được mà đâu có câm đâu,0
Ông thầy kỳ quá,0
"Hỏi người khác có đủ giác quan tay chân miệng là kỳ thị người khuyết tật , người khiếm thính....có học cao bao nhiêu đi nữa mà đạo đức không có thì cũng là đồ bỏ",1
"Kỷ luật  các  giảng  viên  thiếu  đạo đức  ,nói  chuyện  mất dạy, lớn  già cái đầu để  bọn nhỏ chỉnh",1
như thế mà dầy làm mẹ gì,0
Vất mẻ đi vô ff mà chơi,0
Có đầu có tri thức mà có tóc mà không có óc thì dạy làm cái đ.é.o gì ??,1
Học online tôi cũng như vậy và tôi cũng rất là ông thầy đó vì ông đã cho tôi ra khỏi nhóm vì lý do nhỏ Trời mưa to quá không nghe rõ và ông kêu tôi và tôi rất là nhà tôi đang mưa to tôi không nghe kịp,0
Thaynhucoincard,1
Thầy giáo về học đạo đức lại đi,2
Troll,1
Đuổi học sinh ra khỏi lớp = đuổi mình ra khỏi trường,1
Tên thầy giáo mất nết này đang tra tấn tinh thần học sinh.,2
Tri thuc không bang dao duc,1
thầy giáo như c,2
Ông thầy đó có đạo đức không nhỉ?,1
Gì kì vậy trời,1
Coi mà cay giùm luôn á,0
"Đây là ý thức tồi chứ còn gì nữa, thế mà cũng làm thầy được",0
coi mà tức ngta không hiểu hỏi lại là đr còn đuổi ngta ông thầy vô duyên,1
Trời mưa: ** **,0
thầy như chubin,2
Thầy ngáo,2
thằng thầy như này thì nghỉ ik học làm gì nữa vô duyên thiếu đạo đức,1
"Con người khoác trên mình hai chữ thầy giáo và là người rèn luyện nhân phẩm học sinh, ăn nói thô lỗ và thiếu văn hóa ,không biet hoc ra mà đức không có thì vứt, làm thầy mà ăn nói như vậy không xứng đáng, tiên học lễ hậu học văn các dòng chữ này với lượng tâm làm nghề giáo chắc không xứng, rèn luyện học tập tấm gương đạo đức bác Hồ mà n nói vậy thì nên bước ra khỏi ngành,",0
thầy giáo này chỉ làm xấu mặt nhà trường thôi chẳng làm gương gì cho học sinh mà còn xúc phạm,0
"Này ngta điều tra rồi, thầy có sai nhưng không hoàn toàn. Ban đầu nhắc nhở không hiểu thì hỏi, lúc không nghe được thì không nói gì, lúc đặt câu hỏi mới nói, kiểu thầy nóng tính nên cho rằng sv không tập trung. Có cho vào lại và cuối giờ có giải thích, nhắc nhở rồi. Ổng sai và cũng đã xin lỗi. K tìm hiểu mà cứ nặng lời, phán xét lung tung, khác nào sự nóng tính của thầy đâu.",0
người có tài mà không có đức thì cũng như vứt,1
Thầy như con cakkk,0
Gặp t là t chửi ông thầy như chó rồi**,0
ông này phải để nhà trường dạy,0
Thầy nói đúng mà,0
thầy giáo có đạo đức không vậy,2
giáo viên chứ có phải đại ca hay giang hồ đâu,0
Nếu nói được thì tui sẽ nói là 'MẮT DẬY',0
Thằng này đáng bị đuổi,1
Ui giảng viên kiểu này từ thời phổ thông tới đại học tôi bị hoài.,0
"trời mưa  to thì mình cũng giải lại chứ ,chứ đâu mà đuổi người ta ra ngoài",0
"ông này hay  nhiều ng dell có tai nghe thì sao ạ? trời mưa là do thời tiết chứ có phải a đó làm ra mưa đâu ạ? nhiệm vụ của thầy cô giáo là giảng bài cho hs hiểu, nhiều thầy cô còn muốn mấy hs nói để mình giảng lại còn không được, ông này còn ý kiến",0
"Thầy ?? Thầy giáo ở trại à ngộ vậy  cho ông thầy cái cuốn sách đạo đức ""lớp1"" học lại giùm đi nha chứ thiếu đạo đức lắm",2
bị đuổi là đáng,0
ông thầy giảng kiểu này chắc bị phụ huynh kiện quá,0
"Nếu tình huống lớp học đúng theo như clip chia sẽ. Học trò nói mà thầy không nghe. Mời thầy cũng theo nguyên tắc của tự riêng thầy đưa ra, thầy hãy đi ra khỏi lớp online.",1
thầy này nghiêm khắc quá -_-,0
Không có đạo đức nghề nghiệp,1
Chuyển trường đi hoặc lên trường báo cáo hiệu trưởng cho xong,1
"cho thầy này về vườn và kèm xử phạt cấm làm giáo viên mãi mãi, cái thái độ này mà làm thì hỏng cả nền giáo dục nước nhà.",2
"Day học  ,chứ  đâu  phải  day  vo  đâu, su  phu",0
Thay.giao.ba.tron.noi.bay,1
Thầy giáo thật không sứng đáng làm giáo viên   nghĩ làm giáo viên luôn đi,2
tại mày là con ổng mà,0
:text-green-game-over::text-green-game-over:,1
Vậy là thầy mất dạy rồi,0
Làm thầy mà không có đạo đức sau này ai còn đạo Đức với thầy,0
Giảng lại không giảng mà đủi làm thầy kiểu gì đấy,0
Đuổi việc tặng kèm sách đạo đức lớp 1 cho ổng,1
De con chau chung ta dot con hon ton tien de theo hoc voi may tha ng thay mat day nay,1
Thang cho thay nay,1
Yeu cau tháng thấy này đi học lại,1
Ông thấy mất dai,1
Khi các bạn bị những trường hợp này hãy nói khăng định tôi không thích tôi có đóng tiền đầy đủ tôi được quyền người bị đuổi là thầy,1
Ông đó không có đao đức,0
"Tui ra tui tự lấy tài liệu tui nghiên cứu con mẹ nó luôn đi chứ học với ông này chắc ông chưa đánh tui mà tui chết vì điên máu rồi lên cơn đau tim đăng xuất luôn á, ui là trời. Lấy tờ giấy ra viết Cộng Hòa Xã Hội Chủ Nghĩa Việt Nam luôn cho lẹ, report nhanh tay lên nhà trường luôn chứ không cần nhiều lời",0
Thây di ki dây ha khoi hoc luôn đi,1
"Học sinh này nó hiền chứ , người khác thì chắc hẹn thầy cuối giờ rồi",0
Cái ông thầy giáo này kì vậy?Tự dưng đuổi a nam sinh ra khỏi lớp thì thật là hành động dở hơi.,0
Ôg thầy như vậy ác quá>:(,2
Ông thầy này ra Hồng Bàng dạy giùm đi!!!,0
t đi học mà gặp thg cha này chắc nghĩ luôn quá thà đi làm việc tay chân còn hơn,0
Sinh viên này hơi hiền. Phụ huynh cũng nhát cáy chứ phải t t gọi cả nhà báo cả công an tới nơi,1
Thầy gì mà ác thế khỏi học đou :/,0
Sao thầy không có đạo đức vậy thầy đấy không biết học tính đạo đức hay sao ấy,1
"Ông thầy ổng giảng lại tí có chết không mà làm gì dữ v gặp t rời luôn và báo với nhà trường, phụ huynh ️",0
tự nhiên kêu từng sinh viên nói thế phí thời gian quá trời luôn,0
Nhanh thật mới đây 2 năm r,1
"Thầy giáo kiểu đó thì thoiii, khỏi dạy nghỉ dạy đi ha",0
"Gặp tôi ông thầy đuổi ra khỏi lớp là tôi đi luôn, bực nghe thôi hết muốn học",0
Làm thầy như v thì nghỉ mọe đi,1
Ôg thầy này nói còn lắp bắp hơn mấy sv,2
"2:14 không có tai không có mắt thì là quái thai à. Kiến thức thì có mà đạo đức thì nghèo. Hay chỉ có ông thầy không có đủ giác quan như người bình thường mới ghen tị với sinh viên. Ngta cũng lớn thành sinh viên rồi mà dạy dỗ như kiểu dạy bọn trẻ mới lên ba ý. Ông đuổi hc trò của ông thì ông đang tạo cơ hội cho các sv được chơi game, lướt mxh và chat chít, đi chơi ngoài lung tung ngay trong giờ học đấy, bạn làm đã và đang làm học viên của ông này có thể lên án và bật lại ổng thì càng tốt vì cái tôi quá cao của ổng",0
Ủa?? Trời mưa to nó không nghe mắc gì đuổi nó? Lỡ nó không có tai phone thì sao hả?? Nếu chép bài không kịp vô học chính thức nó lại là người bị chửi.. ?!,0
neu ma tui la tui boc phot lien luon,0
Mấy loại thầy như này thì đình chỉ luôn,1
"thầy này đã không qtam hs thì thôi lại còn phát ngôn như v,không có tí tình người gì cả",1
cho thay di tu cho binh tinh,0
Phải t là t out rồi,0
Ông này phải gọi là thằng thầy mới đúng. Thăng thầy mất dạy,0
Thằng thầy chứ giảng viên hay thầy giaó gì cái loại này,1
Người như thầy ý hc làm gì hc với người không có đạo đức thì nghỉ mẹ đi,1
"Ngta không nghe thì kick mình không nghe thì đuổi ngta ra khỏi lớp
CÓ TÀI MÀ KO CÓ ĐỨC",1
Đừng ghép thầy ngọc vào tội thầy ý,0
wtf cái éo gì mà đủi người ta ra khỏi lớp,1
nhìn giống y hệt anh tui;0,1
Hs mất tiền hc mà ông thầy không dạy. Rõ là bổn phẩn của người giáo viên mà,0
tặng ông thầy giáo cách làm người đi,1
Mat day,1
"Thầy: Mưa to nghe không rõ thì đeo tai nghe vào, mắc gì tôi phải giảng nhiều lần?
Vẫn là thầy: TôI NgHe kHÔng rÕ, rA kHỏi lỚp
Học sinh:",0
gặp t ra mẹ luôn cho nhanh,0
thật là tri thức,0
à à vậy là không bình thường,1
Hỏi sao vn mãi không khá được,1
Mog thầy ra đi luôn đừg quay trở lại nữa làm nghề giáo mà không có cái đức thì nó làm mất cái tâm của nghề lém thầy ơi,0
Tôi là vợ của thầy trên clip tôi thay mặt xl,0
"cái loại thầy đuổi hs vô cớ thì chỉ có nghỉ việc cho lành , loại gv này không xững đáng để giảng dạy các thế hệ trẻ",1
